Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Country,City,State,Postal_Code,Region
US-2016-149790,9/26/2016,2016-01-10,Standard Class,SC-20380,Consumer,United States,Houston,Texas,77095,Central
CA-2016-130778,11/19/2016,11/25/2016,Standard Class,ND-18370,Consumer,United States,Long Beach,New York,11561,East
CA-2017-144456,2017-08-09,2017-09-09,First Class,FC-14245,Home Office,United States,Hialeah,Florida,33012,South
CA-2017-103478,7/21/2017,7/24/2017,Second Class,KL-16555,Corporate,United States,Aurora,Illinois,60505,Central
CA-2017-118577,2017-06-10,2017-11-10,Standard Class,XP-21865,Consumer,United States,Belleville,New Jersey,7109,East
CA-2017-113572,2017-07-11,2017-11-11,Standard Class,FP-14320,Consumer,United States,New York City,New York,10024,East
CA-2016-153269,2016-09-03,2016-12-03,First Class,PS-18760,Consumer,United States,Andover,Massachusetts,1810,East
CA-2017-161655,5/13/2017,5/18/2017,Second Class,CW-11905,Home Office,United States,Newark,Delaware,19711,East
CA-2016-101469,2016-02-07,2016-08-07,Standard Class,KH-16360,Consumer,United States,Arlington,Virginia,22204,South
CA-2014-153087,12/27/2014,2015-03-01,Standard Class,TC-20980,Corporate,United States,Decatur,Alabama,35601,South
CA-2017-135076,4/13/2017,4/17/2017,Standard Class,YS-21880,Corporate,United States,Hesperia,California,92345,West
CA-2014-161634,11/14/2014,11/20/2014,Standard Class,CC-12220,Consumer,United States,Chesapeake,Virginia,23320,South
CA-2017-141481,2017-11-06,6/14/2017,First Class,ZD-21925,Consumer,United States,Los Angeles,California,90036,West
CA-2016-132549,11/25/2016,11/30/2016,Standard Class,JK-15370,Consumer,United States,Huntsville,Alabama,35810,South
US-2014-155544,3/21/2014,3/25/2014,Standard Class,GM-14440,Consumer,United States,Knoxville,Tennessee,37918,South
US-2015-115238,4/30/2015,2015-04-05,Standard Class,JW-15220,Corporate,United States,Lawrence,Massachusetts,1841,East
CA-2017-132199,2017-03-05,2017-08-05,Standard Class,BO-11350,Corporate,United States,Philadelphia,Pennsylvania,19134,East
CA-2016-163174,8/26/2016,8/30/2016,Standard Class,XP-21865,Consumer,United States,Athens,Georgia,30605,South
CA-2014-110555,2014-11-04,4/18/2014,Standard Class,MM-18055,Consumer,United States,Great Falls,Montana,59405,West
CA-2017-147207,2017-02-01,2017-04-01,Second Class,TS-21655,Consumer,United States,El Paso,Texas,79907,Central
CA-2017-137631,4/28/2017,2017-02-05,Standard Class,JL-15235,Consumer,United States,Kissimmee,Florida,34741,South
CA-2017-157273,1/30/2017,2017-02-02,First Class,SZ-20035,Home Office,United States,Seattle,Washington,98105,West
CA-2014-109918,2014-07-09,2014-12-09,Second Class,LR-17035,Corporate,United States,Santa Clara,California,95051,West
CA-2016-118745,2016-11-06,6/16/2016,Standard Class,SV-20365,Consumer,United States,Los Angeles,California,90049,West
CA-2016-163972,10/17/2016,10/21/2016,Standard Class,MG-17890,Home Office,United States,Fresno,California,93727,West
CA-2014-165393,12/27/2014,12/30/2014,First Class,NC-18415,Consumer,United States,Fort Worth,Texas,76106,Central
CA-2016-113726,11/24/2016,2016-01-12,Standard Class,SC-20680,Home Office,United States,Seattle,Washington,98105,West
CA-2016-152940,2016-10-11,11/13/2016,First Class,RO-19780,Consumer,United States,San Francisco,California,94110,West
CA-2015-158701,2015-05-01,2015-10-01,Standard Class,JL-15175,Home Office,United States,San Francisco,California,94110,West
CA-2017-156272,3/21/2017,3/27/2017,Standard Class,PW-19030,Corporate,United States,Pompano Beach,Florida,33068,South
CA-2015-162964,2015-12-11,11/18/2015,Standard Class,MF-18250,Corporate,United States,Houston,Texas,77095,Central
CA-2014-103527,2014-09-09,9/14/2014,Second Class,CC-12220,Consumer,United States,Chicago,Illinois,60653,Central
CA-2016-134544,3/17/2016,3/19/2016,Second Class,AC-10660,Consumer,United States,San Francisco,California,94109,West
CA-2016-163048,2016-08-02,2/15/2016,Standard Class,MH-17440,Corporate,United States,Houston,Texas,77036,Central
CA-2016-145135,11/26/2016,11/28/2016,First Class,CD-12790,Home Office,United States,Shelton,Connecticut,6484,East
CA-2017-137582,2017-04-09,2017-08-09,Standard Class,CV-12805,Corporate,United States,Oakland,California,94601,West
CA-2015-149601,5/28/2015,2015-03-06,Standard Class,TB-21625,Consumer,United States,Manchester,Connecticut,6040,East
CA-2014-139423,2014-01-11,2014-05-11,Standard Class,DG-13300,Corporate,United States,Orange,New Jersey,7050,East
CA-2016-102596,12/27/2016,12/30/2016,First Class,RD-19810,Home Office,United States,Akron,Ohio,44312,East
CA-2017-153227,2017-04-12,2017-06-12,First Class,CS-12250,Corporate,United States,Los Angeles,California,90032,West
CA-2017-110625,12/23/2017,12/30/2017,Standard Class,JB-16045,Home Office,United States,Danbury,Connecticut,6810,East
CA-2016-142594,2016-01-12,2016-06-12,Second Class,EJ-14155,Consumer,United States,Franklin,Massachusetts,2038,East
CA-2014-152254,6/30/2014,6/30/2014,Same Day,BD-11620,Consumer,United States,Wilmington,North Carolina,28403,South
US-2014-120236,2014-03-09,2014-04-09,First Class,MR-17545,Home Office,United States,Houston,Texas,77095,Central
CA-2017-120061,2017-02-11,2017-07-11,Second Class,SR-20425,Home Office,United States,Springfield,Ohio,45503,East
CA-2015-133837,4/13/2015,4/18/2015,Standard Class,TH-21100,Consumer,United States,Glendale,Arizona,85301,West
CA-2015-110814,2015-05-12,2015-09-12,Second Class,BD-11635,Consumer,United States,New York City,New York,10009,East
CA-2016-154067,2016-01-02,2016-07-02,Standard Class,SM-20950,Corporate,United States,Los Angeles,California,90036,West
CA-2017-140480,2017-08-07,2017-12-07,Standard Class,HE-14800,Corporate,United States,Newark,Delaware,19711,East
CA-2015-134082,2015-11-12,12/17/2015,Standard Class,JK-15640,Home Office,United States,San Bernardino,California,92404,West
CA-2016-130820,11/15/2016,11/15/2016,Same Day,ON-18715,Corporate,United States,Burlington,North Carolina,27217,South
CA-2016-159765,2016-09-05,2016-12-05,Second Class,TH-21100,Consumer,United States,Salem,Virginia,24153,South
CA-2017-132290,2017-10-03,3/14/2017,Standard Class,MD-17350,Consumer,United States,Dallas,Texas,75217,Central
CA-2016-147109,12/17/2016,12/21/2016,Standard Class,AH-10075,Corporate,United States,Arlington,Texas,76017,Central
CA-2017-107265,2017-06-04,2017-12-04,Standard Class,ML-17755,Home Office,United States,Marion,Iowa,52302,Central
CA-2017-118199,2017-09-05,2017-11-05,First Class,LB-16795,Home Office,United States,Seattle,Washington,98105,West
CA-2017-150091,2017-12-10,10/16/2017,Standard Class,NP-18670,Consumer,United States,Lakewood,New Jersey,8701,East
CA-2016-137652,8/28/2016,8/30/2016,First Class,EB-13750,Corporate,United States,Cincinnati,Ohio,45231,East
CA-2015-128356,2015-02-10,2015-07-10,Standard Class,RP-19390,Consumer,United States,Thornton,Colorado,80229,West
CA-2017-167017,11/23/2017,11/25/2017,First Class,DC-12850,Consumer,United States,Roseville,Michigan,48066,Central
US-2017-132220,2017-12-11,11/16/2017,Standard Class,DJ-13510,Corporate,United States,Tempe,Arizona,85281,West
CA-2016-118129,12/19/2016,12/21/2016,Second Class,CL-12565,Consumer,United States,Reading,Pennsylvania,19601,East
US-2014-113124,3/30/2014,2014-05-04,Standard Class,NC-18340,Consumer,United States,Apple Valley,Minnesota,55124,Central
CA-2017-155621,2017-08-11,11/13/2017,Standard Class,KN-16450,Corporate,United States,Baltimore,Maryland,21215,East
US-2014-127635,9/14/2014,9/18/2014,Second Class,SC-20260,Corporate,United States,Corpus Christi,Texas,78415,Central
CA-2015-151470,9/20/2015,9/26/2015,Standard Class,AM-10705,Consumer,United States,Las Vegas,Nevada,89115,West
CA-2015-112823,2015-10-12,12/16/2015,Standard Class,RA-19945,Consumer,United States,Cleveland,Ohio,44105,East
CA-2014-108861,5/28/2014,2014-01-06,Standard Class,MM-17260,Consumer,United States,Seattle,Washington,98105,West
CA-2017-114370,3/14/2017,3/17/2017,Second Class,BN-11470,Corporate,United States,Chicago,Illinois,60623,Central
CA-2016-158302,2016-08-12,2016-12-12,Second Class,JB-16045,Home Office,United States,Columbus,Ohio,43229,East
CA-2017-145779,2017-06-05,2017-10-05,Standard Class,DB-13615,Consumer,United States,Tucson,Arizona,85705,West
US-2016-155173,2016-06-03,2016-10-03,Standard Class,JB-16045,Home Office,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-125451,10/23/2017,10/24/2017,First Class,AH-10075,Corporate,United States,Cranston,Rhode Island,2920,East
CA-2014-131387,4/28/2014,4/30/2014,First Class,AI-10855,Consumer,United States,San Francisco,California,94122,West
CA-2016-125087,4/18/2016,4/23/2016,Standard Class,TH-21115,Corporate,United States,Houston,Texas,77070,Central
CA-2016-154081,5/22/2016,5/29/2016,Standard Class,JE-15610,Corporate,United States,Los Angeles,California,90049,West
US-2017-118556,5/28/2017,2017-02-06,Second Class,TH-21235,Corporate,United States,Chicago,Illinois,60653,Central
CA-2014-126200,8/25/2014,8/29/2014,Standard Class,JE-15715,Consumer,United States,Houston,Texas,77070,Central
CA-2014-146500,8/30/2014,2014-04-09,Standard Class,AT-10735,Consumer,United States,Bristol,Connecticut,6010,East
CA-2015-169537,2015-03-09,2015-07-09,Second Class,JH-15820,Consumer,United States,Holland,Michigan,49423,Central
CA-2014-100881,3/28/2014,2014-01-04,Standard Class,DR-12940,Home Office,United States,Albuquerque,New Mexico,87105,West
CA-2015-144043,2015-10-05,5/15/2015,Standard Class,AB-10165,Consumer,United States,Louisville,Colorado,80027,West
CA-2015-116512,2015-09-04,4/14/2015,Standard Class,MC-18100,Consumer,United States,New York City,New York,10024,East
CA-2015-101000,2015-09-04,4/14/2015,Standard Class,IG-15085,Consumer,United States,Norwich,Connecticut,6360,East
CA-2016-168557,9/19/2016,9/23/2016,Standard Class,FH-14275,Corporate,United States,San Francisco,California,94122,West
US-2016-164196,2016-11-11,11/17/2016,Standard Class,AS-10285,Corporate,United States,Noblesville,Indiana,46060,Central
US-2017-132031,4/23/2017,4/27/2017,Standard Class,PN-18775,Home Office,United States,Clarksville,Tennessee,37042,South
CA-2015-169733,10/22/2015,10/26/2015,Second Class,GM-14500,Consumer,United States,Hollywood,Florida,33021,South
CA-2017-169404,2017-09-04,4/14/2017,Standard Class,NC-18625,Corporate,United States,York,Pennsylvania,17403,East
CA-2017-134880,10/27/2017,2017-01-11,Standard Class,TW-21025,Home Office,United States,Mesa,Arizona,85204,West
CA-2015-145758,10/30/2015,10/30/2015,Same Day,BF-11020,Corporate,United States,New York City,New York,10024,East
CA-2017-158736,12/18/2017,12/24/2017,Standard Class,TT-21460,Home Office,United States,San Francisco,California,94110,West
US-2016-119270,2016-12-03,3/16/2016,Standard Class,SW-20245,Consumer,United States,Los Angeles,California,90036,West
CA-2014-109890,7/21/2014,7/27/2014,Standard Class,PG-18820,Consumer,United States,Omaha,Nebraska,68104,Central
CA-2016-138583,5/24/2016,5/28/2016,Standard Class,DP-13390,Home Office,United States,Philadelphia,Pennsylvania,19120,East
US-2017-118535,2017-11-02,2/15/2017,Standard Class,DJ-13510,Corporate,United States,New York City,New York,10024,East
CA-2016-126284,9/20/2016,9/24/2016,Standard Class,EN-13780,Consumer,United States,Grand Rapids,Michigan,49505,Central
CA-2017-142391,9/24/2017,9/24/2017,Same Day,PB-19150,Consumer,United States,Seattle,Washington,98115,West
CA-2017-124716,3/27/2017,3/31/2017,Standard Class,BD-11560,Home Office,United States,Fresno,California,93727,West
CA-2016-158841,2016-02-02,2016-04-02,Second Class,SE-20110,Consumer,United States,Arlington,Virginia,22204,South
CA-2017-106824,2017-07-07,2017-11-07,Standard Class,AT-10735,Consumer,United States,Los Angeles,California,90049,West
CA-2015-109190,10/23/2015,10/28/2015,Standard Class,CC-12685,Consumer,United States,Lubbock,Texas,79424,Central
CA-2016-143154,2016-02-12,2016-08-12,Standard Class,AS-10225,Corporate,United States,Longmont,Colorado,80501,West
CA-2014-169061,2014-05-03,2014-08-03,Second Class,AB-10150,Consumer,United States,Yonkers,New York,10701,East
CA-2015-102316,2015-01-03,2015-03-03,Second Class,DH-13075,Corporate,United States,Los Angeles,California,90045,West
CA-2014-164903,2/20/2014,2/24/2014,Standard Class,SR-20740,Home Office,United States,Los Angeles,California,90049,West
CA-2016-109400,2016-02-05,2016-06-05,Standard Class,NR-18550,Consumer,United States,Amarillo,Texas,79109,Central
CA-2016-130400,2016-08-03,2016-12-03,Standard Class,SJ-20125,Home Office,United States,Dallas,Texas,75217,Central
CA-2015-135853,2015-11-12,12/14/2015,First Class,CA-12775,Consumer,United States,Detroit,Michigan,48205,Central
CA-2016-103359,12/22/2016,12/26/2016,Standard Class,LC-16885,Consumer,United States,New York City,New York,10035,East
CA-2016-144645,2016-02-02,2016-08-02,Standard Class,NS-18640,Corporate,United States,Houston,Texas,77041,Central
CA-2017-141614,2017-05-06,2017-09-06,Standard Class,NS-18640,Corporate,United States,Orlando,Florida,32839,South
CA-2015-122168,8/21/2015,8/26/2015,Standard Class,HG-14965,Corporate,United States,Florence,Kentucky,41042,South
CA-2016-132899,2016-07-04,2016-11-04,Standard Class,SF-20200,Consumer,United States,New York City,New York,10009,East
CA-2017-149720,2017-04-06,2017-07-06,Second Class,EM-14065,Consumer,United States,Frisco,Texas,75034,Central
CA-2017-118003,2017-04-12,2017-10-12,Standard Class,DO-13645,Consumer,United States,Paterson,New Jersey,7501,East
CA-2016-141887,2016-11-01,1/15/2016,Standard Class,MP-17470,Home Office,United States,Columbus,Ohio,43229,East
US-2016-160206,2016-01-04,2016-07-04,Standard Class,MY-18295,Corporate,United States,Milwaukee,Wisconsin,53209,Central
CA-2017-133074,9/21/2017,9/25/2017,Standard Class,DB-13615,Consumer,United States,San Francisco,California,94109,West
CA-2017-161172,3/16/2017,3/16/2017,Same Day,SP-20920,Consumer,United States,Columbus,Ohio,43229,East
CA-2017-137624,2017-10-11,11/17/2017,Standard Class,ME-17320,Home Office,United States,Los Angeles,California,90008,West
CA-2016-156748,11/30/2016,2016-06-12,Standard Class,BS-11755,Consumer,United States,Detroit,Michigan,48227,Central
CA-2015-169677,1/13/2015,1/15/2015,Second Class,KS-16300,Corporate,United States,Columbus,Georgia,31907,South
US-2014-163146,5/16/2014,5/20/2014,Standard Class,CC-12475,Consumer,United States,San Francisco,California,94122,West
CA-2015-157343,2015-07-06,2015-11-06,Standard Class,HD-14785,Home Office,United States,Philadelphia,Pennsylvania,19143,East
CA-2017-147354,2017-09-03,3/13/2017,Standard Class,KB-16315,Consumer,United States,Los Angeles,California,90008,West
CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-137575,2014-06-08,2014-11-08,Standard Class,TB-21625,Consumer,United States,New York City,New York,10035,East
CA-2016-119074,3/27/2016,3/31/2016,Standard Class,DS-13180,Corporate,United States,Columbus,Georgia,31907,South
CA-2015-149566,2015-05-12,2015-10-12,Standard Class,GB-14530,Corporate,United States,Los Angeles,California,90049,West
CA-2015-126186,2015-11-09,2015-12-09,First Class,GB-14530,Corporate,United States,Aurora,Colorado,80013,West
CA-2015-121132,7/17/2015,7/24/2015,Standard Class,VB-21745,Corporate,United States,Houston,Texas,77041,Central
CA-2014-140473,5/30/2014,2014-03-06,Standard Class,MC-17425,Corporate,United States,Chicago,Illinois,60623,Central
US-2017-102904,11/13/2017,11/20/2017,Standard Class,CB-12025,Consumer,United States,Decatur,Alabama,35601,South
CA-2016-102092,2016-09-12,2016-11-12,First Class,PM-18940,Consumer,United States,Springfield,Virginia,22153,South
CA-2015-117884,3/22/2015,3/22/2015,Same Day,DC-13285,Consumer,United States,Plantation,Florida,33317,South
CA-2016-132829,12/23/2016,12/26/2016,Second Class,LA-16780,Corporate,United States,Houston,Texas,77041,Central
CA-2016-123540,2016-02-04,2016-06-04,Second Class,DJ-13420,Corporate,United States,Milwaukee,Wisconsin,53209,Central
US-2017-108315,4/30/2017,2017-04-05,Standard Class,MH-18115,Home Office,United States,Sanford,Florida,32771,South
CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,Consumer,United States,The Colony,Texas,75056,Central
US-2016-136581,2016-10-11,2016-12-11,First Class,SV-20365,Consumer,United States,Troy,Ohio,45373,East
CA-2016-162390,2016-06-12,2016-12-12,Standard Class,DP-13105,Corporate,United States,Hempstead,New York,11550,East
CA-2016-162222,2016-03-04,2016-03-04,Same Day,SR-20740,Home Office,United States,Dallas,Texas,75081,Central
CA-2014-121629,11/28/2014,2014-02-12,Standard Class,BT-11680,Consumer,United States,Houston,Texas,77041,Central
CA-2015-164623,10/20/2015,10/22/2015,First Class,MS-17770,Consumer,United States,New York City,New York,10035,East
CA-2014-159849,9/19/2014,9/19/2014,Same Day,JK-15640,Home Office,United States,San Francisco,California,94110,West
CA-2017-101273,8/27/2017,8/30/2017,Second Class,ST-20530,Consumer,United States,Port Saint Lucie,Florida,34952,South
CA-2017-106747,2017-03-07,2017-04-07,First Class,TS-21505,Consumer,United States,Concord,New Hampshire,3301,East
CA-2017-146164,12/22/2017,12/26/2017,Standard Class,CM-12190,Consumer,United States,Rochester,Minnesota,55901,Central
CA-2016-111605,12/27/2016,2017-02-01,Standard Class,JW-15955,Consumer,United States,Louisville,Kentucky,40214,South
CA-2014-130673,5/20/2014,5/22/2014,Second Class,MC-17590,Corporate,United States,San Marcos,Texas,78666,Central
CA-2014-104808,2014-04-02,2014-08-02,Second Class,MH-17440,Corporate,United States,Escondido,California,92025,West
US-2017-132927,2017-09-12,12/15/2017,Standard Class,RD-19720,Consumer,United States,Philadelphia,Pennsylvania,19134,East
CA-2017-162015,2017-11-07,7/18/2017,Standard Class,KB-16240,Corporate,United States,Los Angeles,California,90049,West
CA-2015-138492,5/15/2015,5/22/2015,Standard Class,FC-14335,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CA-2017-145338,1/29/2017,2017-01-02,First Class,BD-11770,Consumer,United States,Philadelphia,Pennsylvania,19120,East
CA-2017-126676,9/29/2017,2017-01-10,First Class,FH-14365,Corporate,United States,Hempstead,New York,11550,East
CA-2017-101700,4/23/2017,4/26/2017,First Class,SO-20335,Consumer,United States,Greeley,Colorado,80634,West
CA-2017-159667,2017-09-11,11/13/2017,Standard Class,PM-19135,Home Office,United States,Jacksonville,Florida,32216,South
CA-2014-111934,2014-05-05,2014-07-05,First Class,GD-14590,Corporate,United States,Arlington,Virginia,22204,South
US-2016-117387,10/27/2016,10/31/2016,Standard Class,PA-19060,Home Office,United States,San Francisco,California,94122,West
CA-2014-141110,11/26/2014,2014-01-12,Standard Class,LS-17200,Corporate,United States,Fresno,California,93727,West
US-2014-133949,12/31/2014,12/31/2014,Same Day,JL-15175,Home Office,United States,Reno,Nevada,89502,West
US-2016-116365,2016-03-01,2016-08-01,Standard Class,CA-12310,Corporate,United States,San Antonio,Texas,78207,Central
CA-2017-162936,8/18/2017,8/22/2017,Standard Class,CM-12160,Consumer,United States,New Bedford,Massachusetts,2740,East
CA-2014-151946,2014-04-06,2014-09-06,Standard Class,BT-11440,Consumer,United States,New York City,New York,10035,East
CA-2017-123624,11/13/2017,11/17/2017,Second Class,SE-20110,Consumer,United States,Oxnard,California,93030,West
CA-2016-146437,1/28/2016,2016-01-02,Second Class,HG-14965,Corporate,United States,Los Angeles,California,90036,West
CA-2016-138233,2016-09-11,11/14/2016,Standard Class,PF-19165,Consumer,United States,Oakland,California,94601,West
CA-2016-165918,2016-10-09,9/14/2016,Standard Class,BD-11770,Consumer,United States,Edmonds,Washington,98026,West
CA-2017-117513,2017-03-03,2017-08-03,Standard Class,BT-11395,Corporate,United States,Los Angeles,California,90004,West
CA-2017-132437,2017-08-09,9/13/2017,Second Class,EM-14095,Corporate,United States,New York City,New York,10024,East
US-2017-119319,2017-06-11,2017-09-11,Second Class,LC-17050,Consumer,United States,Dallas,Texas,75217,Central
CA-2017-104318,5/13/2017,5/18/2017,Standard Class,FH-14275,Corporate,United States,Franklin,Tennessee,37064,South
US-2016-114230,11/27/2016,2016-01-12,Standard Class,CM-12235,Consumer,United States,Phoenix,Arizona,85023,West
CA-2015-136147,11/13/2015,11/18/2015,Standard Class,FM-14380,Consumer,United States,Miami,Florida,33178,South
CA-2015-156118,2015-08-12,2015-12-12,Standard Class,HG-14965,Corporate,United States,Colorado Springs,Colorado,80906,West
CA-2015-164084,2015-07-09,2015-12-09,Standard Class,AG-10525,Corporate,United States,New York City,New York,10011,East
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,Consumer,United States,Bethlehem,Pennsylvania,18018,East
CA-2017-159793,8/25/2017,8/29/2017,Standard Class,SV-20365,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CA-2014-160094,4/30/2014,2014-02-05,First Class,JM-16195,Consumer,United States,Louisville,Kentucky,40214,South
CA-2017-151281,4/27/2017,2017-02-05,Standard Class,HM-14980,Consumer,United States,Seattle,Washington,98105,West
CA-2017-118346,7/23/2017,7/24/2017,First Class,PO-19180,Home Office,United States,Kenosha,Wisconsin,53142,Central
CA-2014-129819,12/13/2014,12/15/2014,Second Class,KC-16675,Corporate,United States,Henderson,Kentucky,42420,South
US-2017-148551,2017-12-01,1/16/2017,Standard Class,DB-13120,Corporate,United States,Dallas,Texas,75217,Central
CA-2017-147767,2017-02-12,2017-02-12,Same Day,SV-20935,Consumer,United States,Peoria,Arizona,85345,West
CA-2015-108259,2015-08-11,11/15/2015,Standard Class,NS-18640,Corporate,United States,Jacksonville,North Carolina,28540,South
CA-2016-113341,11/25/2016,11/29/2016,Standard Class,MH-17455,Consumer,United States,Los Angeles,California,90032,West
US-2015-131842,2015-05-12,2015-08-12,First Class,RR-19525,Corporate,United States,Nashville,Tennessee,37211,South
CA-2016-164574,7/29/2016,2016-03-08,Standard Class,RH-19555,Consumer,United States,Charlotte,North Carolina,28205,South
CA-2014-142769,9/13/2014,9/13/2014,Same Day,RP-19390,Consumer,United States,Seattle,Washington,98103,West
CA-2016-168361,6/21/2016,6/25/2016,Standard Class,KB-16600,Corporate,United States,Chicago,Illinois,60623,Central
CA-2016-153185,2016-03-09,2016-08-09,Standard Class,MH-17620,Corporate,United States,Cincinnati,Ohio,45231,East
CA-2017-124765,11/25/2017,11/30/2017,Standard Class,HZ-14950,Consumer,United States,Fort Lauderdale,Florida,33311,South
CA-2015-131856,2015-12-05,5/17/2015,Standard Class,JG-15160,Consumer,United States,Houston,Texas,77041,Central
CA-2017-126634,3/30/2017,2017-01-04,Second Class,AB-10165,Consumer,United States,Lakewood,California,90712,West
CA-2016-118500,11/17/2016,11/18/2016,First Class,HJ-14875,Home Office,United States,San Francisco,California,94122,West
CA-2016-163951,12/30/2016,2017-02-01,First Class,CJ-11875,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-149916,12/22/2016,12/24/2016,Second Class,ED-13885,Home Office,United States,Seattle,Washington,98115,West
CA-2015-158918,12/20/2015,12/25/2015,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West
US-2014-159611,12/27/2014,2015-01-01,Second Class,KB-16315,Consumer,United States,Cleveland,Ohio,44105,East
CA-2017-163265,2/16/2017,2/21/2017,Standard Class,JS-16030,Consumer,United States,Decatur,Illinois,62521,Central
CA-2017-141705,10/24/2017,10/26/2017,First Class,PO-18850,Consumer,United States,Mansfield,Texas,76063,Central
CA-2016-112739,2016-02-09,2016-07-09,Second Class,RD-19810,Home Office,United States,Houston,Texas,77070,Central
CA-2016-143805,2016-01-12,2016-03-12,Second Class,JD-15895,Corporate,United States,Richmond,Virginia,23223,South
CA-2014-133634,2014-05-11,2014-10-11,Standard Class,SR-20740,Home Office,United States,Arlington,Virginia,22204,South
CA-2017-101665,11/25/2017,2017-01-12,Standard Class,TZ-21580,Consumer,United States,San Francisco,California,94122,West
CA-2016-155446,12/16/2016,12/23/2016,Standard Class,TN-21040,Home Office,United States,San Diego,California,92024,West
CA-2017-137323,11/14/2017,11/18/2017,Second Class,PW-19030,Corporate,United States,Watertown,New York,13601,East
CA-2016-144015,6/26/2016,6/26/2016,Same Day,AH-10075,Corporate,United States,Los Angeles,California,90036,West
CA-2014-101427,12/26/2014,12/30/2014,Standard Class,AY-10555,Corporate,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-136770,8/14/2016,8/18/2016,Standard Class,SP-20650,Corporate,United States,Akron,Ohio,44312,East
CA-2016-118311,10/24/2016,10/28/2016,Standard Class,ED-13885,Home Office,United States,San Francisco,California,94110,West
US-2014-112795,8/23/2014,8/28/2014,Second Class,CR-12625,Home Office,United States,Grand Rapids,Michigan,49505,Central
CA-2017-127096,9/15/2017,9/17/2017,Second Class,CS-12400,Home Office,United States,San Francisco,California,94109,West
CA-2017-119284,6/15/2017,6/20/2017,Standard Class,TS-21205,Corporate,United States,Nashville,Tennessee,37211,South
CA-2015-133494,2015-01-03,2015-05-03,Standard Class,RP-19390,Consumer,United States,Philadelphia,Pennsylvania,19120,East
CA-2016-111318,7/23/2016,7/26/2016,First Class,IL-15100,Consumer,United States,Houston,Texas,77041,Central
US-2014-132745,2014-01-10,2014-05-10,Standard Class,NF-18475,Home Office,United States,Reno,Nevada,89502,West
CA-2014-146815,2014-08-09,9/13/2014,Standard Class,PP-18955,Home Office,United States,New York City,New York,10009,East
CA-2014-119144,11/16/2014,11/18/2014,First Class,JD-16150,Corporate,United States,Los Angeles,California,90008,West
CA-2014-105648,2014-03-03,2014-07-03,Standard Class,EJ-14155,Consumer,United States,San Diego,California,92037,West
US-2015-145422,2015-03-12,2015-07-12,Standard Class,PW-19240,Consumer,United States,San Francisco,California,94110,West
CA-2017-136623,2017-11-07,7/16/2017,Standard Class,TS-21430,Corporate,United States,San Diego,California,92105,West
CA-2017-121678,11/16/2017,11/20/2017,Second Class,BM-11650,Corporate,United States,Elyria,Ohio,44035,East
CA-2016-120824,2016-12-06,6/16/2016,Second Class,AW-10930,Home Office,United States,Houston,Texas,77070,Central
US-2016-135209,12/29/2016,12/31/2016,Second Class,MH-17290,Home Office,United States,Miami,Florida,33178,South
CA-2017-148145,3/18/2017,3/23/2017,Standard Class,SW-20275,Consumer,United States,Seattle,Washington,98115,West
CA-2015-103870,12/27/2015,12/31/2015,Standard Class,SP-20860,Corporate,United States,Murfreesboro,Tennessee,37130,South
CA-2015-111017,7/31/2015,2015-06-08,Standard Class,SC-20695,Corporate,United States,Saint Louis,Missouri,63116,Central
CA-2017-116988,6/27/2017,6/29/2017,Second Class,PW-19030,Corporate,United States,Seattle,Washington,98105,West
US-2014-169390,2014-07-02,2014-10-02,Second Class,CS-12250,Corporate,United States,New York City,New York,10024,East
CA-2016-168774,2016-04-09,2016-09-09,Standard Class,RP-19855,Corporate,United States,Woodbury,Minnesota,55125,Central
CA-2017-161592,2017-06-04,2017-10-04,Standard Class,CS-12175,Corporate,United States,Chattanooga,Tennessee,37421,South
US-2017-131961,2017-08-12,2017-11-12,First Class,MJ-17740,Consumer,United States,Philadelphia,Pennsylvania,19140,East
CA-2016-102498,7/24/2016,7/25/2016,First Class,JG-15160,Consumer,United States,Lafayette,Louisiana,70506,South
CA-2015-113222,2015-09-11,2015-09-11,Same Day,AG-10765,Home Office,United States,Lawrence,Indiana,46226,Central
US-2015-144771,2015-02-10,2015-04-10,First Class,CK-12205,Consumer,United States,Hillsboro,Oregon,97123,West
CA-2015-162376,11/22/2015,11/25/2015,Second Class,HD-14785,Home Office,United States,Cambridge,Massachusetts,2138,East
CA-2017-128076,2017-02-02,2017-07-02,Standard Class,BO-11350,Corporate,United States,San Diego,California,92105,West
US-2015-163825,6/16/2015,6/19/2015,First Class,LC-16885,Consumer,United States,New York City,New York,10009,East
CA-2016-105662,2016-05-05,2016-09-05,Standard Class,RB-19465,Home Office,United States,Tallahassee,Florida,32303,South
